title,price,Bedrooms,square_feet,full_address,monthly,apartment,cats_allowed,dogs_allowed,laundry_on_site,air_conditioning,off_street_parking,EV_charging,washer_dryer_in_unit,carport,no_smoking,attached_garage,detached_garage,laundry_in_bldg,fee_needed_to_apply,wheelchair_accessible,no_parking,furnished,street_parking,no_laundry_on_site,house,washer_dryer_hookups,latitude,longitude,nearest_budget_grocery_store_distance,nearest_budget_grocery_store,nearest_midTier_grocery_store_distance,nearest_midTier_grocery_store,nearest_premium_grocery_store_distance,nearest_premium_grocery_store
"In-Unit Washer & Dryer, Kitchen Features, Low flow water fixtures",4305,1br,621,"1625 Lincoln Blvd, Santa Monica, CA 90404",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.016168,-118.4873021,1.7029288362836257,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2571467983199325,"Trader Joe's - 500 Broadway, Santa Monica",1.2259037799584012,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
"Gase Range, Some Paid Utilities, Laundry Facility, Refrigerator",2500,1br,600,"1521 17TH STREET, Santa Monica, CA 90404",1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0247046,-118.4804885,1.3915404768259645,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.4121260259802973,"Ralphs Fresh Fare - 1644 Cloverfield Blvd, Santa Monica",0.5905078825191105,"Whole Foods Market - 2201 Wilshire Blvd, Santa Monica"
"Satellite TV, Fitness Center, Wi-Fi, Renters Insurance Program",5066,1br,685,"525 Broadway, Santa Monica, CA 90401",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0167418,-118.4925093,1.965777545023828,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.1139323009146578,"Trader Joe's - 500 Broadway, Santa Monica",1.1187652426283143,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
"Newly Remodeled 1 Bedroom in Santa Monica, Call US Today!",3150,1br,475,None listed,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
"On-Site Laundry Facility, Availability 24 Hours, Swimming Pool & Spa",3051,1br,645,"10959 Rochester Avenue, Los Angeles, CA 90024",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0560268,-118.4445086,1.3967401574381175,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.4333800561847219,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.2852113819032593,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
WESTWOOD 1 Bedroom 1 BA + Rooftop Deck + 2 Weeks Free + Balcony,2695,1br,750,"10989 Rochester Avenue, Los Angeles, CA 90024",1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0555797,-118.4453829,1.38245356993932,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.471311210069299,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.3104425510478443,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
Lux 1bd/1bth in Westwood | 24/7 Concierge & Valet | Pool | Gym,4927,1br,941,"10833 Wilshire Blvd, Los Angeles, CA 90024",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0599575,-118.4408673,1.6219727098472632,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.2306644806793279,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.3573312456019647,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
Beautiful 1 Bedroom in West Los Angeles/Culver City ~ Fitness Center,2250,1br,650,"3230 Overland Avenue, Culver City, CA 90034",1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0291156,-118.4141723,1.438614253363398,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.1161827996168483,"Ralphs - 11361 National Blvd, Los Angeles",1.4370715044658868,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"Within a short distance to the campus, great location!",3360,1br,720,"4108 Del Rey Ave, Marina del Rey, CA 90292",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.98891589999999,-118.4443491,0.2903232522877552,"Costco Wholesale - 13463 Washington Blvd, Marina Del Rey",0.3285198032733971,"Ralphs Fresh Fare - 4311 Lincoln Blvd, Marina Del Rey",1.017899644724615,"Erewhon - 585 Venice Blvd., Venice"
A great place to kick back and relax! Beautiful neighborhood!,3360,1br,720,"4108 Del Rey Ave, Marina del Rey, CA 90292",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.98891589999999,-118.4443491,0.2903232522877552,"Costco Wholesale - 13463 Washington Blvd, Marina Del Rey",0.3285198032733971,"Ralphs Fresh Fare - 4311 Lincoln Blvd, Marina Del Rey",1.017899644724615,"Erewhon - 585 Venice Blvd., Venice"
1 Bedroom in West L.A ^ SS Appliances ^ Parking,2895,1br,700,"1801 Federal Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.040648,-118.4510543,0.7666750735289826,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.4117657963907138,"Ralphs Fresh Fare - 11727 W Olympic Blvd, Los Angeles",1.069870654358512,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
"Oh my! What a gorgeous place! See this 1 bed, 1 bath for yourself!",3360,1br,720,"4108 Del Rey Ave, Marina del Rey, CA 90292",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.98891589999999,-118.4443491,0.2903232522877552,"Costco Wholesale - 13463 Washington Blvd, Marina Del Rey",0.3285198032733971,"Ralphs Fresh Fare - 4311 Lincoln Blvd, Marina Del Rey",1.017899644724615,"Erewhon - 585 Venice Blvd., Venice"
1 Bedroom in Marina Del Rey with Balcony - Central Air & Heat,3295,1br,750,"415 Washington Boulevard, Venice, CA 90292",1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9814954,-118.4631172,1.2120940252318386,"Costco Bakery - 13463 Washington Blvd, Marina Del Rey",1.155450704280247,"Ralphs Fresh Fare - 4311 Lincoln Blvd, Marina Del Rey",0.5699740395339166,"Erewhon - 585 Venice Blvd., Venice"
New building! Check out our beautifully designed 1 bed / 1 bath,2915,1br,496,"3644 Overland Ave, Los Angeles, CA 90034",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.02226640000001,-118.4093348,1.898844591291373,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.3979296779817754,"Ralphs - 11361 National Blvd, Los Angeles",1.6393680212492403,"Whole Foods Market - 11666 National Blvd, Los Angeles"
🏡 Westwood 1 Bedroom 1 Bath ^ Perfect for Students ^ Huge Closet 🏡,2725,1br,700,"433 Kelton Avenue, Los Angeles, CA 90024",1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0693767,-118.4541629,2.12575277860983,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7077748723707814,"Ralphs Fresh Fare - 10861 Weyburn Ave, Los Angeles",0.701079356339063,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
1 Bedroom Suite in Westwood Village | Rooftop Gym & Pool | Fireplace,3195,1br,650,"1033 Hilgard Avenue, Los Angeles, CA 90024",1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0607377,-118.442397,1.6875540611640667,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.1319742802189153,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.2613725629326833,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
WEST LOS ANGELES 1 Bedroom + Parking + Patio/Balcony + A/C,2500,1br,650,"1737 Stoner Avenue, Los Angeles, CA 90025",1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0397486,-118.4543438,0.5761331480787393,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.4499602622694117,"Ralphs Fresh Fare - 11727 W Olympic Blvd, Los Angeles",1.058896586184693,"Bristol Farms - 3105 Wilshire Blvd, Santa Monica"
"1 Bedroom 1 BA in Westwood, Stainless Steel Appls, Call Today!",3395,1br,700,"870 Hilgard Avenue, Los Angeles, CA 90024",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0645792,-118.4404699,1.9374579202382136,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.2474595287696011,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.4378235490587268,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
1 Bedroom in Century City - Walk-In Closets - SS Appliances,2895,1br,750,"2600 Overland Avenue, West Los Angeles, CA 90064",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0387467,-118.4220338,0.9030421763612388,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.0887194575801733,"Ralphs - 11361 National Blvd, Los Angeles",1.4468256701653035,"Whole Foods Market - 11666 National Blvd, Los Angeles"
Fabulous Apartment * Air conditioning * Pets OK!! * ACT FAST!!,2295,1br,,"3750 Kelton Ave, Los Angeles, CA 90034",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0169337,-118.412194,1.99252244236708,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.3639835157970552,"Ralphs - 11361 National Blvd, Los Angeles",1.5247353664212036,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"Elevator Access, Hardwood-Inspired Floors, 1BD 1BA",2471,1br,382,"1447 Lincoln Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0183996,-118.4898922,1.915444945193366,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2396949173789324,"Trader Joe's - 500 Broadway, Santa Monica",1.0338734412841484,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
1 Bedroom in West Los Angeles ^ A/C ^ SS Appliances,2895,1br,700,"1801 Federal Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.040648,-118.4510543,0.7666750735289826,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.4117657963907138,"Ralphs Fresh Fare - 11727 W Olympic Blvd, Los Angeles",1.069870654358512,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
☕  1 Bedroom Suite Plus Loft in West LA + Renovated + Rooftop Pool  ☕,3045,1br,800,"2600 Overland Avenue, West Los Angeles, CA 90064",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0387467,-118.4220338,0.9030421763612388,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.0887194575801733,"Ralphs - 11361 National Blvd, Los Angeles",1.4468256701653035,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"WESTWOOD 1 Bedroom 1 Bath W/ Refrigerator, Extra Storage",2725,1br,700,"433 Kelton Avenue, Los Angeles, CA 90024",1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0693767,-118.4541629,2.12575277860983,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7077748723707814,"Ralphs Fresh Fare - 10861 Weyburn Ave, Los Angeles",0.701079356339063,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
Air Conditioning + 1 Bedroom Suite in Westwood Village + Close to UCLA,3395,1br,650,"1033 Hilgard Avenue, Los Angeles, CA 90024",1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0607377,-118.442397,1.6875540611640667,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.1319742802189153,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.2613725629326833,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
1 Bedroom in West Los Angeles ^ Large Closets ^ Patio ^ Parking,2500,1br,650,"1737 Stoner Avenue, Los Angeles, CA 90025",1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0397486,-118.4543438,0.5761331480787393,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.4499602622694117,"Ralphs Fresh Fare - 11727 W Olympic Blvd, Los Angeles",1.058896586184693,"Bristol Farms - 3105 Wilshire Blvd, Santa Monica"
"🌒 Virtual Tour, SS Appliances | Upgraded 1 Bedroom in Westwood 🌒",3531,1br,700,"870 Hilgard Avenue, Los Angeles, CA 90024",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0645792,-118.4404699,1.9374579202382136,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.2474595287696011,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.4378235490587268,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
Best location! * Wonderful 1B+1B * PARADISE! Steps From the Beach! *,2295,1br,,"26 Westminister Avenue, Venice, CA 90291",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.9889361,-118.4741243,0.9878014894382572,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",1.020433714178694,"Ralphs - 910 Lincoln Blvd, Venice",0.6913370060822309,"Erewhon - 585 Venice Blvd., Venice"
"Modern 1b1b!! Charming location, Granite countertops",3429,1br,800,None listed,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
ACT FAST! One Month FREE Rent on Select Apartments,2911,1br,656,"11400 Rochester Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0483122,-118.4539033,0.8409247881480358,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7885200149277635,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8415531851178917,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
"Oh my! What a gorgeous place! See this 1 bed, 1 bath for yourself!",3360,1br,720,"4108 Del Rey Ave, Marina del Rey, CA 90292",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.98891589999999,-118.4443491,0.2903232522877552,"Costco Wholesale - 13463 Washington Blvd, Marina Del Rey",0.3285198032733971,"Ralphs Fresh Fare - 4311 Lincoln Blvd, Marina Del Rey",1.017899644724615,"Erewhon - 585 Venice Blvd., Venice"
A great place to kick back and relax! Beautiful neighborhood!,3360,1br,720,"4108 Del Rey Ave, Marina del Rey, CA 90292",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.98891589999999,-118.4443491,0.2903232522877552,"Costco Wholesale - 13463 Washington Blvd, Marina Del Rey",0.3285198032733971,"Ralphs Fresh Fare - 4311 Lincoln Blvd, Marina Del Rey",1.017899644724615,"Erewhon - 585 Venice Blvd., Venice"
Beautiful One Bedroom Apartment - A New Wave of Living.,3105,1br,740,"550 South Barrington Avenue, Los Angeles, CA 90049",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0583996,-118.4680795,1.301927919463336,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.9296848943109,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.3322921506927556,"Whole Foods Market - 11737 San Vicente Blvd, Los Angeles"
"Close to UCLA, Westwood Village",2495,1br,700,"1375 Midvale Avenue, Los Angeles, CA 90024",1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0553771,-118.4435874,1.339288499762458,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.4763464202076709,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.2160307694480209,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
Charming 1 Bed and 1 Bath Unit !Quiet neighborhood! * Available Now!!,2195,1br,,"4524 S Slauson Ave, Culver City, CA 90230",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.997523,-118.4125201,1.9699800252835216,"Costco Wholesale - 13463 Washington Blvd, Marina Del Rey",1.9446024113885796,"Ralphs Fresh Fare - 4700 Admiralty Way, Marina Del Rey",2.2581067817696354,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"Fully Equipped Kitchen, Individual Water Heaters, Rooftop Deck",3050,1br,693,"11701 Gateway Blvd., Los Angeles, CA 90064",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.02849399999999,-118.443677,0.6616733869179222,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.4793340312459953,"Trader Joe's - 11755 W Olympic Blvd, Los Angeles",0.5284057971493725,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"Smoke free community, Central A/C and heat.",4395,1br,801,"210 Santa Monica Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0148949,-118.4965919,2.099804750655249,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.28386043758032,"Trader Joe's - 500 Broadway, Santa Monica",1.2448069008058962,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
"Vibrant Scenery, Tour Today, Amazing Views, Newly Renovated",3254,1br,852,"1519 6th Street, Suite 100, Santa Monica, CA 90401",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0126379,-118.495155,1.9564954644722885,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2698917799663702,"Trader Joe's - 500 Broadway, Santa Monica",1.3960069125003824,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
1 & 2 Bedroom available,2600,1br,,"2140 S Bentley, Los Angeles, CA 90025",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.04119960000001,-118.4370927,0.316433753709933,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.8115715663179944,"Ralphs Fresh Fare - 11727 W Olympic Blvd, Los Angeles",0.8716169929984842,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
Great price! * Spectacular Apartment * Hardwood floors * ACT FAST! *,2495,1br,,"2307 Ocean Ave, Santa Monica, CA 90405",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,34.0037762,-118.487628,1.3584697158593668,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.825815474562366,"Trader Joe's - 500 Broadway, Santa Monica",1.0324510731029013,"Whole Foods Market - 225 Lincoln Blvd, Venice"
"1/bd 1/ba, 24-Hour Laundry Facility On-Site, Private Balconies",2471,1br,382,"1447 Lincoln Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0183996,-118.4898922,1.915444945193366,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2396949173789324,"Trader Joe's - 500 Broadway, Santa Monica",1.0338734412841484,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
"Laundry Facilities, Spa/Hot Tub, Recycling",2685,1br,810,"3767 Clarington Ave, Los Angeles, CA 90034",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0231252,-118.4011724,2.2853002620687057,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.8516730720341996,"Ralphs - 11361 National Blvd, Los Angeles",2.107168380183992,"Whole Foods Market - 11666 National Blvd, Los Angeles"
Animal lover? This is the purrfect place for you! We are pet friendly!,2915,1br,496,"3644 Overland Ave, Los Angeles, CA 90034",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.02226640000001,-118.4093348,1.898844591291373,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.3979296779817754,"Ralphs - 11361 National Blvd, Los Angeles",1.6393680212492403,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"Gated, Fenced Lot, Outdoor lounge, Custom Paint*Double-pane windows",2550,1br,583,"3755 INGLEWOOD BLVD, Los Angeles, CA 90066",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0067224,-118.4298412,1.354392259860976,"Costco Wholesale - 13463 Washington Blvd, Marina Del Rey",1.3509183897826138,"Ralphs - 11361 National Blvd, Los Angeles",1.1845576718172155,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"SANTA MONICA 1BR/1BA, PRIVATE PATIO, PARKING, WOOD FLOORS,  NEAR SMC",2350,1br,750,None listed,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
LIMITED TIME OFFER: Lease Now & Enjoy One Month Free Rent!,2903,1br,665,None listed,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
"New/Renovated Interior, Refrigerator, Garbage Disposal",2500,1br,600,"1521 17TH STREET, Santa Monica, CA 90404",1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0247046,-118.4804885,1.3915404768259645,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.4121260259802973,"Ralphs Fresh Fare - 1644 Cloverfield Blvd, Santa Monica",0.5905078825191105,"Whole Foods Market - 2201 Wilshire Blvd, Santa Monica"
"Individual Water Heaters, Air Conditioning, Rooftop Deck",2850,1br,,"11701 Gateway Blvd., Los Angeles, CA 90064",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.02849399999999,-118.443677,0.6616733869179222,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.4793340312459953,"Trader Joe's - 11755 W Olympic Blvd, Los Angeles",0.5284057971493725,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"Controlled Access, On-site Laundry Facility, Cable Ready, Refrigerator",3278,1br,872,"3516 Sawtelle, Los Angeles, CA 90066",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0165601,-118.4233841,1.6085088103420695,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.8684957259971924,"Ralphs - 11361 National Blvd, Los Angeles",0.9299153995882328,"Whole Foods Market - 11666 National Blvd, Los Angeles"
Centrally located cozy 1-bedroom - 724 3/4 W. 43rd Place,1595,1br,,"724 W. 43rd Place, Los Angeles, CA 90066",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,34.0044266,-118.28668,8.924711741789793,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",8.529798121505799,"Ralphs - 11361 National Blvd, Los Angeles",8.753581085097732,"Whole Foods Market - 11666 National Blvd, Los Angeles"
